repo_name,repo_url,bo_file_path,Translation Segment Pairs,Tibetan Title,en_file_path,English Title
TM0NAB_LH,https://github.com/MonlamAI/TM0NAB_LH,bo.txt,5,འཇམ་དབྱངས་མཁྱེན་བརྩེའི་དབང་པོ་ལ་བསྟོད་པ་,en.txt,In Praise of Jamyang Khyentse Wangpo
TM0KIY_LH,https://github.com/MonlamAI/TM0KIY_LH,bo.txt,9,ཁྱད་པར་བླ་སྒྲུབ་ཚིག་བདུན་གསོལ་འདེབས,en.txt,Accomplishing the Lama through the Seven-Line Prayer A Special Teaching from the Lama Sangdü
TM0NEI_LH,https://github.com/MonlamAI/TM0NEI_LH,TM0NEI_LH-bo.txt,23,ཤེས་རབ་རྡོ་རྗེ་བཙུན་མོའི་གདམས་པ།,TM0NEI_LH-en.txt,Advice from the Vajra Wisdom Consort
TM0GJO_LH,https://github.com/MonlamAI/TM0GJO_LH,bo.txt,21,འཇམ་དབྱངས་སྒྲུབ་ཐབས་བསྡུས་པ།,en.txt,A Brief Mañjuśrī Sādhana
TM0CQA_LH,https://github.com/MonlamAI/TM0CQA_LH,TM0CQA_LH-bo.txt,42,གྲུབ་མཐའ་བཞིའི་ས་བོན་བཤད་པ,TM0CQA_LH-en.txt,Seeds of the Four Philosophical Schools
TM07LA_LH,https://github.com/MonlamAI/TM07LA_LH,TM07LA_LH-bo.txt,27,བསྒྲུབ་བརྩོན་དམ་པ་ཨ་ཚང་ངོར་གདམས་པའི་མན་ངག་གསེར་སྐྱུགས་མ་,TM07LA_LH-en.txt,"Vomiting Gold A Pith Instruction in the Form of Advice for the Diligent Practitioner, the Excellent Atsang"
TM0701-v4,https://github.com/MonlamAI/TM0701-v4,TM0701-bo.txt,10090,རྗེ་བཙུན་མི་ལ་རས་པའི་རྣམ་ཐར་རྒྱས་པར་ཕྱེ་བ་མགུར་འབུམ་ཞེས་བྱ་བ་,TM0701-en.txt,The Hundred Thousand Songs of Milarepa
TM0860_KV,https://github.com/MonlamAI/TM0860_KV,TM0860_KV-bo.txt,81,ཕུང་པོ་ལྔ།,TM0860_KV-en.txt,The Five Aggregates
TM088Q_LH,https://github.com/MonlamAI/TM088Q_LH,bo.txt,25,བླ་མའི་རྣལ་འབྱོར་,en.txt,Guru Yoga
TM0TYQ_LH,https://github.com/MonlamAI/TM0TYQ_LH,bo.txt,30,ཀློང་ཆེན་སྙིང་ཐིག་ཟབ་ལམ་འཕོ་བའི་བླ་བརྒྱུད་གསོལ་འདེབས།,en.txt,A Prayer to the Lineage Gurus of the Profound Path of Transference from the Heart-Essence of the Vast Expanse
TM040V_LH,https://github.com/MonlamAI/TM040V_LH,bo.txt,37,མཆོག་སྤྲུལ་ཐམས་ཅད་མཁྱེན་པའི་གསོལ་འདེབས་བྱིན་རླབས་མཆོག་སྩོལ་ཞེས་བྱ་བ་,en.txt,Bestower of Supreme Blessings A Prayer to the Supreme All-Knowing Emanation
TM00MP_LH,https://github.com/MonlamAI/TM00MP_LH,bo.txt,453,མནོལ་བསང་ལྷ་ཆབ་སྔོན་མོ་,en.txt,Divine Blue Water A Contamination-Purifying 1 Smoke Offering
TM0LOP_LH,https://github.com/MonlamAI/TM0LOP_LH,bo.txt,28,སངས་རྒྱས་བྱང་སེམས་ལ་སྨྲེ་སྔགས་ཀྱི་གསོལ་བ་འདེབས་པ་,en.txt,Anguished Prayer to the Buddhas and Bodhisattvas
TM0RLO_LH,https://github.com/MonlamAI/TM0RLO_LH,bo.txt,9,སྒྲོལ་མའི་རླུང་རྟ་བསྡུས་པ་,en.txt,Brief Windhorse Practice of Tārā
TM0MFJ_LH,https://github.com/MonlamAI/TM0MFJ_LH,bo.txt,11,རྡོ་རྗེ་གོ་ཁྲབ་རྒྱུན་ཁྱེར་བཞུགས།,en.txt,Daily Practice of Dorje Gotrab 1
TM06NL_LH,https://github.com/MonlamAI/TM06NL_LH,bo.txt,29,རིག་འཛིན་འདུས་པའི་བརྒྱུད་འདེབས་དངོས་གྲུབ་ཆར་འབེབས་,en.txt,Rain of Siddhis: A Prayer to the Lineage of Rigdzin Düpa
TM09VP_LH,https://github.com/MonlamAI/TM09VP_LH,bo.txt,71,ཀློང་ཆེན་སྙིང་གི་ཐིག་ལེ་,en.txt,The Heart-Essence of the Vast Expanse
TM06IX_LH,https://github.com/MonlamAI/TM06IX_LH,bo.txt,28,རྟེན་གསུམ་རབ་ཏུ་གནས་པའི་ཆོ་ག་སྙིང་པོར་དྲིལ་བ་,en.txt,"A Brief Consecration Ritual for Representations of Enlightened Body, Speech and Mind"
TM09TV_LH,https://github.com/MonlamAI/TM09TV_LH,bo.txt,11,མཁའ་འགྲོ་ཡེ་ཤེས་མཚོ་རྒྱལ་གྱི་གསོལ་འདེབས་,en.txt,A Prayer to Khandro Yeshé Tsogyal
TM0PFI_LH,https://github.com/MonlamAI/TM0PFI_LH,bo.txt,14,སྨོན་ལམ་བསྡུས་པ་,en.txt,Brief Sukhāvatī Aspiration
TM051F_LH,https://github.com/MonlamAI/TM051F_LH,bo.txt,13,གདུང་འབོད་གསོལ་འདེབས་འཆི་མེད་རྡོ་རྗེའི་རྔ་སྒྲ་,en.txt,Drumbeat of the Deathless Vajra A Fervent Invocation and Prayer
TM0701-v3,https://github.com/MonlamAI/TM0701-v3,TM0701-bo.txt,15404,རྗེ་བཙུན་མི་ལ་རས་པའི་རྣམ་ཐར་རྒྱས་པར་ཕྱེ་བ་མགུར་འབུམ་ཞེས་བྱ་བ་,TM0701-en.txt,The Hundred Thousand Songs of Milarepa
TM0DVP_LH,https://github.com/MonlamAI/TM0DVP_LH,TM0DVP_LH-bo.txt,3,བདེ་དང་སྡུག་བསྔལ་རང་བཞིན་ཉིད་ཀྱིས་མཉམ།།,TM0DVP_LH-en.txt,Happiness and Suffering by Mipham Rinpoche Happiness and suffering are equal by their very nature; Dharma and non-Dharma are empty of essential identity.
TM0NLR_LH,https://github.com/MonlamAI/TM0NLR_LH,bo.txt,25,འོད་གསལ་འཆར་བའི་གསོལ་འདེབས,en.txt,Prayer for the Dawning of Clear Light
TM0RHM_LH,https://github.com/MonlamAI/TM0RHM_LH,bo.txt,13,ཞབས་བརྟན་བཞུགས།,en.txt,Prayer for the Long Life of Alak Zenkar Rinpoche
TM069X_LH,https://github.com/MonlamAI/TM069X_LH,bo.txt,22,རྗེ་གྲུབ་ཐོབ་ཆེན་པོས་ལྷ་ལྡན་ཇོ་བོ་རིན་པོ་ཆེའི་དྲུང་དུ་གསོལ་འདེབས་གནང་བའི་རྡོ་རྗེའི་གསུང་བྱིན་རླབས་བདུད་རྩིའི་སྤྲིན་ཕུང་འཕྲོ་བ།,en.txt,The Vajra Words That Radiate Cloud-Masses of Nectar-Like Blessings An Aspiration Prayer Composed by the Master Mahāsiddha Thangtong Gyalpo in the Presence of the Jowo Rinpoche in Lhasa
TM0MLH_LH,https://github.com/MonlamAI/TM0MLH_LH,bo.txt,23,རྡོ་རྗེའི་ཐོལ་གླུ།,en.txt,A Spontaneous Vajra Song
TM03OD_LH,https://github.com/MonlamAI/TM03OD_LH,bo.txt,5,འཇམ་དབྱངས་ཆོས་ཀྱི་བློ་གྲོས་ཀྱི་ཞབས་བརྟན་གསོལ་འདེབས།,en.txt,Prayer for the Long Life of Jamyang Khyentse Chökyi Lodrö
TM0ZOX_LH,https://github.com/MonlamAI/TM0ZOX_LH,TM0ZOX_LH-bo.txt,5,ཞལ་བྱང་སྨོན་ཚིག,TM0ZOX_LH-en.txt,Thangka Inscription
TM0LMZ_LH,https://github.com/MonlamAI/TM0LMZ_LH,bo.txt,14,གཏེར་ཆེན་མཆོག་གླིང་སྐུ་ཕྲེང་བཞི་པའི་ཞབས་བརྟན་འཆི་མེད་རྡོ་རྗེའི་རྒྱུད་མང་,en.txt,The Vajra Sitar of Immortality A Prayer for the Long Life of the Fourth Incarnation of Terchen Chokgyur Lingpa
TM0DOJ_LH,https://github.com/MonlamAI/TM0DOJ_LH,bo.txt,10,རྗེ་བཙུན་སྒྲོལ་མའི་གསོལ་འདེབས་དཔག་བསམ་སྙེ་མ་,en.txt,"A Supplication to Noble Tārā, The Wish-Fulfilling Cornucopia"
TM09JD_LH,https://github.com/MonlamAI/TM09JD_LH,bo.txt,13,བདེ་ཆེན་ཞིང་གི་གསོལ་འདེབས་སྨོན་ལམ་,en.txt,A Sukhāvatī Prayer and Aspiration
TM098M_LH,https://github.com/MonlamAI/TM098M_LH,bo.txt,23,བླ་མ་དྲག་པོ་རྟ་ཁྱུང་འབར་བ་ལས༔ དབང་དང་བསྙེན་པའི་གནད་ཡིག,en.txt,"Key Points for the Empowerment and Approach Practice of Takhyung Barwa, ‘The Blazing Wrathful Guru, Hayagrīva and Garuḍa’ Crucial Points of the Empowerment 1"
TM0GBU_LH,https://github.com/MonlamAI/TM0GBU_LH,TM0GBU_LH-bo.txt,60,དམ་གྲིབ་ཉེས་པ་ཀུན་སེལ་,TM0GBU_LH-en.txt,Dispeller of All Samaya Corruptions and Pollutions
TM0NCH_LH,https://github.com/MonlamAI/TM0NCH_LH,bo.txt,5,ཐེག་མཆོག་རྡོ་རྗེའི་ངོར་སྨྲས་པའི་གསོལ་འདེབས།,en.txt,Prayer for Tekchok Dorje
TM0HKY_LH,https://github.com/MonlamAI/TM0HKY_LH,bo.txt,49,གཏེར་སྟོན་ལས་རབ་གླིང་པའི་ཡང་སྤྲུལ་མཁན་ཆེན་འཇིགས་མེད་ཕུན་ཚོགས་གང་དེའི་ཐུགས་དགོངས་ཟབ་མོ་ཡོངས་སུ་རྫོགས་པའི་སྨོན་ཚིག་མོས་གུས་གླུ་དབྱངས་ཞེས་བྱ་བ་,en.txt,"The Song of Devotion Verses of Aspiration for the Fulfilment of the Enlightened Vision of Khenchen Jigme Phuntsok, the Reincarnation of Tertön Lerab Lingpa"
TM0102-v2,https://github.com/MonlamAI/TM0102-v2,TM0102-bo.txt,924,ཨེ་མི་ལི་ལ་ཕུལ་བའི་རྒྱ་སེ་རྐང་གཅིག་,TM0102-en.txt,A Rose for Emily
TM0701-v1,https://github.com/MonlamAI/TM0701-v1,TM0701-bo.txt,15510,རྗེ་བཙུན་མི་ལ་རས་པའི་རྣམ་ཐར་རྒྱས་པར་ཕྱེ་བ་མགུར་འབུམ་ཞེས་བྱ་བ་,TM0701-en.txt,The Hundred Thousand Songs of Milarepa
TM0MLT_LH,https://github.com/MonlamAI/TM0MLT_LH,TM0MLT_LH-bo.txt,182,སྦས་ཡུལ་པདྨ་བཀོད་ཀྱི་ལམ་ཡིག་,TM0MLT_LH-en.txt,The Guidebook to the Hidden Land of Pemokö
TM0PNB_LH,https://github.com/MonlamAI/TM0PNB_LH,bo.txt,59,གནས་བརྟན་ཕྱག་མཆོད།,en.txt,A Brief Practice for Paying Homage and Making Offerings to the Buddha Together with His Retinue of Arhats
TM04PP_LH,https://github.com/MonlamAI/TM04PP_LH,bo.txt,5,འཇམ་དཔལ་གྱི་གསོལ་འདེབས།,en.txt,Prayer to Mañjuśrī
TM0EDA_KV,https://github.com/MonlamAI/TM0EDA_KV,TM0EDA_KV-bo.txt,81,གྲུབ་མཐའ་བཞིའི་བདེན་གཉིས་ཀྱི་ལེགས་བཤད་སྙིང་པོའི་རྒྱན་,TM0EDA_KV-en.txt,An Adornment of Essential Explanations of the Two Realities According to the Four Tenets
TM0RCB_LH,https://github.com/MonlamAI/TM0RCB_LH,bo.txt,13,དཀོན་མཆོག་གསུམ་གྱི་བསྟོད་པ་,en.txt,In Praise of the Three Jewels
TM03VA_LH,https://github.com/MonlamAI/TM03VA_LH,bo.txt,11,བར་ཆད་ལམ་སེལ་ཤིན་ཏུ་བསྡུས་པ་,en.txt,A Very Brief Prayer for Clearing Obstacles from the Path (Barché Lamsel)
TM0714-v1,https://github.com/MonlamAI/TM0714-v1,TM0714-bo.txt,2388,རྒྱ་བོད་ཀྱི་ཆོས་འབྱུང་རྒྱས་པ་,TM0714-en.txt,A History of Buddhism in India and Tibet
TM0OJB_LH,https://github.com/MonlamAI/TM0OJB_LH,TM0OJB_LH-bo.txt,22,ལ་དཀར་ཨ་ནེ་སྐལ་ཆོས་ལ་གདམས་པ་,TM0OJB_LH-en.txt,Advice for Lakar Ane Kalchö
TM011D_LH,https://github.com/MonlamAI/TM011D_LH,TM011D_LH-bo.txt,26,ཕྱག་ཆེན་སྔོན་འགྲོ་ནས་གཞི་ལམ་འབྲས་གསུམ་གྱི་བར་རྒྱུན་དུ་རང་རྒྱུད་སྦྱོར་བར་གདམས་པ་,TM011D_LH-en.txt,"From the Mahāmudrā Preliminary Practices: Continuous Integration with Ground, Path, and Fruition"
TM0UCL_LH,https://github.com/MonlamAI/TM0UCL_LH,bo.txt,63,རྩ་བའི་ལྟུང་བ།,en.txt,Root Downfalls
TM06DQ_LH,https://github.com/MonlamAI/TM06DQ_LH,bo.txt,8,ཚོགས་བསྡུས་ནི།,en.txt,The Concise Feast Offering
TM0RHN_LH,https://github.com/MonlamAI/TM0RHN_LH,bo.txt,9,མྱུར་བྱོན་གསོལ་འདེབས།,en.txt,Prayer for the Swift Rebirth of Dodrupchen Rinpoche
TM0QIY_LH,https://github.com/MonlamAI/TM0QIY_LH,TM0QIY_LH-bo.txt,23,རྡོ་རྗེ་ཐེག་པ་རྩ་བའི་ལྟུང་བ་བསྡུས་པ།,TM0QIY_LH-en.txt,Summary of the Root Downfalls of the Vajra Vehicle
TM0701-v2,https://github.com/MonlamAI/TM0701-v2,TM0701-bo.txt,15404,རྗེ་བཙུན་མི་ལ་རས་པའི་རྣམ་ཐར་རྒྱས་པར་ཕྱེ་བ་མགུར་འབུམ་ཞེས་བྱ་བ་,TM0701-en.txt,The Hundred Thousand Songs of Milarepa
TM0TIT_LH,https://github.com/MonlamAI/TM0TIT_LH,bo.txt,23,རྫོགས་ཆེན་བླ་བརྒྱུད་གསོལ་འདེབས,en.txt,Prayer to the Gurus of the Dzogchen Lineage
TM0SWO_LH,https://github.com/MonlamAI/TM0SWO_LH,bo.txt,41,བདག་ཉིད་ཆེན་པོ་བཻ་རོའི་སྒྲུབ་ཐབས་,en.txt,Sādhana of the Great Master Vairotsana
TM0NVO_LH,https://github.com/MonlamAI/TM0NVO_LH,bo.txt,52,གུ་རུའི་གསོལ་འདེབས་བར་ཆད་ཀུན་སེལ་བསམ་དོན་མྱུར་འགྲུབ་,en.txt,The Prayer to Guru Rinpoche that Swiftly Removes Obstacles and Fulfils All Wishes
TM0XRV_LH,https://github.com/MonlamAI/TM0XRV_LH,bo.txt,7,རྨི་ལམ་བཟུང་བའི་གསོལ་འདེབས,en.txt,Prayer to Behold Amitābha in Dreams
TM0NVP_LH,https://github.com/MonlamAI/TM0NVP_LH,bo.txt,5,ཇོ་བོ་ཨ་ཏི་ཤའི་གསོལ་འདེབས།,en.txt,Short Prayer to Atiśa
TM0HKG_LH,https://github.com/MonlamAI/TM0HKG_LH,TM0HKG_LH-bo.txt,50,རིག་འཛིན་རྩ་རྒྱུད་ཐོད་པའི་དུམ་བུ་,TM0HKG_LH-en.txt,Skull Fragments: The Root Tantra of the Vidyādharas
TM0LVI_LH,https://github.com/MonlamAI/TM0LVI_LH,TM0LVI_LH-bo.txt,33,ཤེར་ཕྱིན་མཆན་འགྲེལ་གྱི་འཆད་ཐབས།,TM0LVI_LH-en.txt,Prologue to Abhisamayālaṃkāra Commentary
TM0OGF_LH,https://github.com/MonlamAI/TM0OGF_LH,bo.txt,45,འཇམ་མགོན་བླ་མའི་རྣམ་ཐར་གསོལ་འདེབས་སྙིང་པོ་ངོ་མཚར་བདུད་རྩིའི་ཉིང་ཁུ་,en.txt,The Quintessence of Marvellous Nectar A Prayer Based on the Liberational Life of the Gentle Protector Guru
TM00JS_LH,https://github.com/MonlamAI/TM00JS_LH,bo.txt,13,གསོལ་འདེབས་འཇིག་རྟེན་དབང་ཕྱུག,en.txt,Prayer to Zhabdrung Ngawang Namgyal
TM0ZQL_LH,https://github.com/MonlamAI/TM0ZQL_LH,bo.txt,18,ལྟ་སྒོམ་སྤྱོད་གསུམ་གྱི་གསོལ་འདེབས།,en.txt,"Prayer of the View, Meditation and Conduct"
TM0FWV_LH,https://github.com/MonlamAI/TM0FWV_LH,bo.txt,11,ཚོགས་བསྡུས,en.txt,Brief Tsok Prayer
TM02HW_LH,https://github.com/MonlamAI/TM02HW_LH,TM02HW_LH-bo.txt,18,ངེས་དོན་སྙིང་པོའི་གླུ་བྱང་ཆུབ་བདེ་ལམ་,TM02HW_LH-en.txt,The Blissful Path to Awakening A Song on the Essence of Definitive Meaning
TM0SRF_LH,https://github.com/MonlamAI/TM0SRF_LH,TM0SRF_LH-bo.txt,31,ཤེར་ཕྱིན་མཆན་འགྲེལ་གྱི་འཆད་ཐབས།,TM0SRF_LH-en.txt,Prologue to Abhisamayālaṃkāra Commentary
TM0102-v1,https://github.com/MonlamAI/TM0102-v1,TM0102-bo.txt,1,ཨེ་མི་ལི་ལ་ཕུལ་བའི་རྒྱ་སེ་རྐང་གཅིག,TM0102-en.txt,A Rose for Emily
TM0711-v3,https://github.com/MonlamAI/TM0711-v3,TM0711-bo.txt,111,ཨོ་རྒྱན་གུ་རུ་པདྨ་འབྱུང་གནས་ཀྱི་སྐྱེས་རབས་རྣམ་པར་ཐར་པ་རྒྱས་པར་བཀོད་པ་པདྨ་བཀའི་ཐང་ཡིག་ཅེས་བྱ་བ་,TM0711-en.txt,THE LIFE AND LIBERATION OF PADMASAMBHAVA
TM0MGV_LH,https://github.com/MonlamAI/TM0MGV_LH,TM0MGV_LH-bo.txt,10,འབྲས་ལྗོངས་ནས་བོད་ལ་རྒྱུ་བའི་ཚེ་དགོས་པའི་མགུར་མ།,TM0MGV_LH-en.txt,A Song for Travelling from Sikkim to Tibet
TM0DIN_LH,https://github.com/MonlamAI/TM0DIN_LH,TM0DIN_LH-bo.txt,19,མན་ངག་གི་བསྟན་བཅོས་ཡོན་ཏན་མཛོད་ཀྱི་བསྡུས་དོན་བསྡུས་པ་ཨུཏྤལ་གཞོན་ནུའི་ཕྲེང་བ་,TM0DIN_LH-en.txt,"A Garland of Fresh Utpala Flowers A Brief Synopsis of The Treasury of Precious Qualities, a Treatise of Pith Instructions by Patrul Rinpoche"
TM08LU_LH,https://github.com/MonlamAI/TM08LU_LH,bo.txt,30,ཕུར་པའི་གསོལ་འདེབས་དངོས་གྲུབ་ཆར་འབེབས་,en.txt,Vajrakīla Prayer: A Rain of Accomplishments
TM002E_LH,https://github.com/MonlamAI/TM002E_LH,bo.txt,5,འཇམ་དབྱངས་ཆོས་ཀྱི་བློ་གྲོས་ཀྱི་ཞབས་བརྟན་གསོལ་འདེབས།,en.txt,Prayer for the Long Life of Jamyang Khyentse Chökyi Lodrö
TM0ADA_KV,https://github.com/MonlamAI/TM0ADA_KV,TM0ADA_KV-bo.txt,15,བླ་མ་ཨོ་རྒྱན་རིན་པོ་ཆེ་ལ་གསོལ་འདེབས་སྨོན་ལམ་དུ་བྱ་བ་དངོས་གྲུབ་འདོད་འཇོའི་དགའ་སྟོན་ཅེས་བྱ་བ་,TM0ADA_KV-en.txt,"A Wish-Fulfilling Feast of Siddhis: An Aspiration Prayer to Orgyen Rinpoche, the Precious Master of Oḍḍiyāna"
TM031D_LH,https://github.com/MonlamAI/TM031D_LH,TM031D_LH-bo.txt,34,འཕགས་མ་འོད་ཟེར་ཅན་ཞེས་བྱ་བའི་གཟུངས།,TM031D_LH-en.txt,The Noble Incantation of Mārīcī
TM02GS_LH,https://github.com/MonlamAI/TM02GS_LH,TM02GS_LH-bo.txt,29,སེམས་ཁྲིད་འཕྲད་ཚད་བསྡུས་པ་,TM02GS_LH-en.txt,Naturally Liberating Whatever You Meet A Concise Instruction for Realizing the Nature of Mind
TM08PG_LH,https://github.com/MonlamAI/TM08PG_LH,bo.txt,5,སྔགས་སྲུང་སྤྱང་ཞོན་མའི་གསོལ་མཆོད་བསྡུས་པ,en.txt,"Offering Prayer to Changshönma, Protectress Riding upon a Wolf"
TM0WHV_LH,https://github.com/MonlamAI/TM0WHV_LH,bo.txt,123,གཏེར་ཆེན་པདྨ་གླིང་པའི་བླ་མའི་རྣལ་འབྱོར་,en.txt,Guru Yoga of the Great Tertön Pema Lingpa
TM0GKR_LH,https://github.com/MonlamAI/TM0GKR_LH,bo.txt,41,ཟབ་གསང་མཁའ་འགྲོའི་བརྡ་མཛོད་ལས་གཡང་འགུག་མེ་ཏོག་ཆར་འབེབས,en.txt,Summoning the Spirit of Abundance: A Rain of Flowers from the Treasury of the Symbolic Scripts of the Profound and Secret Ḍākinī
TM0NON_LH,https://github.com/MonlamAI/TM0NON_LH,bo.txt,101,སྤྲུལ་པའི་གཏེར་ཆེན་མཆོག་གྱུར་གླིང་པའི་རྣམ་ཐར་གསོལ་འདེབས་བཀྲ་ཤིས་འཁྱིལ་བའི་དབྱངས་,en.txt,The Melody of the Auspicious Spiralled Conch A Prayer Based on the Liberation Life of the Great Emanated Tertön Chokgyur Lingpa
TM06AQ_LH,https://github.com/MonlamAI/TM06AQ_LH,bo.txt,25,བློ་སྦྱོང་ཞེན་པ་བཞི་བྲལ་གྱི་བརྒྱུད་འདེབས་ཀྱི་ཁ་སྐོང་,en.txt,Supplement to the Omniscient Ngorchen Kunga Zangpo’s Prayer to the Lineage of Parting from the Four Attachments
TM08DT_LH,https://github.com/MonlamAI/TM08DT_LH,bo.txt,56,གསོལ་འདེབས་ལེའུ་བདུན་མ་བསྡུས་པ་,en.txt,The Abbreviated Prayer in Seven Chapters
TM0ZWD_LH,https://github.com/MonlamAI/TM0ZWD_LH,bo.txt,10,བསམ་ལྷུན་བསྡུས་པ་ཐུགས་རྗེའི་གློག་ཞགས་,en.txt,The Lightning Bolt of Compassion A Short Prayer that Spontaneously Fulfils All Wishes
TM0KWQ_LH,https://github.com/MonlamAI/TM0KWQ_LH,bo.txt,86,ཞབས་བརྟན་དུ་གསོལ་བ་འཆི་མེད་བདུད་རྩིའི་རྒྱུན་བཟང་,en.txt,The Excellent Stream of Nectar of Immortality A Prayer for Long Life of the Supreme Tulku Sogyal Rinpoche
TM09UB_LH,https://github.com/MonlamAI/TM09UB_LH,TM09UB_LH-bo.txt,6,གདམས་ངག་ཚིག་གཅིག་མ་,TM09UB_LH-en.txt,Advice in a Single Statement
TM05ZN_LH,https://github.com/MonlamAI/TM05ZN_LH,bo.txt,18,ཡུམ་ཀ་མཚོ་རྒྱལ་གྱི་གསོལ་འདེབས་,en.txt,A Prayer to Yumka Tsogyal
TM0NKV_LH,https://github.com/MonlamAI/TM0NKV_LH,bo.txt,5,སྨོན་ལམ་བཞུགས,en.txt,Aspiration Prayer
TM03FN_LH,https://github.com/MonlamAI/TM03FN_LH,bo.txt,22,སྨིན་གཅུང་རིན་པོ་ཆེར་ཞབས་བརྟན་དུ་གསོལ་བ་འཆི་མེད་རྔ་སྒྲ།,en.txt,The Drum of Deathlessness A Prayer for the Long Life of Minling Chung Rinpoche
TM0CPD_LH,https://github.com/MonlamAI/TM0CPD_LH,TM0CPD_LH-bo.txt,26,ཞལ་གདམས་གནད་ཀྱི་ཕྲེང་བ་,TM0CPD_LH-en.txt,Advice Entitled 'The Garland of Crucial Points'
TM0JHB_LH,https://github.com/MonlamAI/TM0JHB_LH,TM0JHB_LH-bo.txt,9,ལྷོ་བྲག་གནས་ཆེན་མཁར་ཆུ་ལ་བསྟོད་ཅིང་གསོལ་བ་འདེབས་པ་,TM0JHB_LH-en.txt,"Praise and Prayer to Kharchu, Great Sacred Place of Lhodrak"
TM0718-v2,https://github.com/MonlamAI/TM0718-v2,TM0718-bo.txt,2174,རྣམ་གྲོལ་ལག་བཅངས་སུ་གཏོད་པའི་མན་ངག་ཟབ་མོ་ཚང་ལ་མ་ནོར་བ་མཚུངས་མེད་ཆོས་ཀྱི་རྒྱལ་བོ་འི་ཐུགས་བཅུད་བྱང་ཆུབ་ལམ་གྱི་རིམ་པའི་ཉམས་ཁྲིད་ཀྱི་ཟིན་བྲིས་གསུང་རབ་ཀུན་གྱི་བཅུད་བསྡུས་གདམས་ངག་བདུད་རྩིའི་སྙིང་པོ་,TM0718-en.txt,LIBERATION IN[sutra pitaka]THE PALM OF YOUR HandA CONCISE DISCOURSE ON THE PATH TO ENLIGHTENMENT
TM0EE7_LH,https://github.com/MonlamAI/TM0EE7_LH,bo.txt,13,མོས་གུས་གླུ་དབྱངས།,en.txt,A Devotional Song 1
TM01V0_LH,https://github.com/MonlamAI/TM01V0_LH,TM01V0_LH-bo.txt,30,འཕགས་པ་འཇམ་དཔལ་གྱི་མཚན་ཡང་དག་པར་བརྗོད་པའི་རྒྱུད་,TM01V0_LH-en.txt,Chanting the Names of Mañjuśrī
TM0MN5_LH,https://github.com/MonlamAI/TM0MN5_LH,bo.txt,10,བཀའ་བསྡུས་བཞུགས།,en.txt,A Synopsis of Guru Padmasambhava’s Life
TM01WJ_LH,https://github.com/MonlamAI/TM01WJ_LH,bo.txt,23,ཐུགས་རྗེ་ཆེན་པོའི་འཁོར་རྒྱས་པ་ནི།,en.txt,Detailed Visualization of the Great Compassionate One’s Retinue
TM0YZY_LH,https://github.com/MonlamAI/TM0YZY_LH,bo.txt,16,ཕུར་པ་མགུལ་ཁུག་མའི་ཆ་ཤས་མེ་མཆོད་འདོད་དགུའི་དཔལ་སྩོལ་བཞུགས།,en.txt,Bestowing the Splendour of All That is Desirable Fire Offering for the 'Neck-Pouch Dagger’ (Purba Gulkhukma) Cycle
TM0TON_LH,https://github.com/MonlamAI/TM0TON_LH,bo.txt,13,ངག་དབང་བློ་བཟང་གིས་བསྐུལ་ངོར་བྲིས་པའི་གསོལ་འདེབས།,en.txt,Prayer for Ngawang Lobzang
TM07XT_LH,https://github.com/MonlamAI/TM07XT_LH,bo.txt,5,འབྲུག་པའི་སྐྱབས་འགྲོ་མ་ནམ་བཞི་སྐོར།,en.txt,The Fourfold ‘Manam’ Refuge According to the Drukpa Tradition of Drogön Tsangpa Gyare
TM031P_LH,https://github.com/MonlamAI/TM031P_LH,bo.txt,16,ཚེ་སྒྲུབ་རྒྱུན་ཁྱེར་བཞུགས།,en.txt,A Daily Long-Life Practice of Amitāyus
TM0MD4_LH,https://github.com/MonlamAI/TM0MD4_LH,bo.txt,16,འཇམ་མགོན་རྡོ་རྗེ་འཆང་ལ་གསོལ་བ་འདེབས་པ་ཐུགས་རྗེ་མྱུར་འཇུག་གི་གདུང་དབྱངས་ཞེས་བྱ་བ།,en.txt,"The Yearning Song that Swiftly Inspires Compassion A Prayer to the Vajradhara Gurus, the Gentle Protectors"
TM0718-v1,https://github.com/MonlamAI/TM0718-v1,TM0718-bo.txt,2131,བྱང་ཆུབ་ལམ་གྱི་རིམ་པའི་ཉམས་ཁྲིད་ཀྱི་ཟིན་བྲིས་གསུང་རབ་ཀུན་གྱི་བཅུད་བསྡུས་གདམས་ངག་བདུད་རྩིའི་སྙིང་པོ་,TM0718-en.txt,A CONCISE DISCOURSE ON THE PATH TO ENLIGHTENMENT
TM0BYV_LH,https://github.com/MonlamAI/TM0BYV_LH,bo.txt,43,འཛིན་པ་རང་གྲོལ་བརྒྱུད་པའི་གསོལ་འདེབས་,en.txt,The Lineage Prayer for the Natural Liberation of Grasping (Dzinpa Rangdrol)
TM00NL_LH,https://github.com/MonlamAI/TM00NL_LH,bo.txt,188,སྐོང་བཤགས་རྡོ་རྗེའི་ཐོལ་གླུ་,en.txt,The Spontaneous Vajra Song of Fulfilment and Confession
TM0MZ8_LH,https://github.com/MonlamAI/TM0MZ8_LH,bo.txt,23,ང་བཞི་པ་ནད་རིམས་ཞི་མཛད་ཀྱི་སྒྲུབ་ཐབས་,en.txt,"The Method to Pacify All Epidemics, Illnesses and Pandemics"
